pid,year,p_region,p_age,p_sex,p_married,p_edu,Ind
17601,2008.1213,2.1334765,20.190783,0.4408411,0.84453106,1.6598759,4.098216
17603,2003.9668,0.7890934,9.951309,0.24073678,0.40128052,0.8859596,2.0547898
17604,2008.1213,2.1334774,20.190819,0.4408246,0.8445238,1.6598775,4.0982122
17701,2003.9668,0.78909075,9.951307,0.24073723,0.40127498,0.8859594,2.0547867
17704,2003.9668,0.789099,9.951314,0.24074194,0.40128243,0.88596064,2.054792
17901,2003.9668,0.78909385,9.951355,0.24074486,0.40128434,0.88596636,2.0548027
17902,2008.1213,2.1334705,20.190811,0.44084272,0.8445219,1.6598804,4.0982184
17903,2016.4728,4.591143,42.26358,0.82511854,1.783655,3.3004663,7.9837933
17904,2012.297,3.3622622,31.227205,0.6329039,1.3140514,2.4801688,6.040966
17905,2008.1213,2.1334703,20.190788,0.4408444,0.84454274,1.6598811,4.0982113
17908,2003.9668,0.7890941,9.951323,0.24073574,0.40127665,0.8859615,2.0547917
17909,2003.9668,0.78909683,9.951321,0.2407409,0.40128905,0.88596046,2.054796
18102,2008.1213,2.133472,20.190767,0.4408314,0.84450305,1.6598723,4.098219
18201,2008.1213,2.133485,20.19082,0.44083598,0.84452605,1.6598787,4.098224
18202,2003.9668,0.78910077,9.951315,0.24074298,0.4012825,0.8859604,2.0547926
18203,2003.9668,0.78909576,9.951317,0.24074161,0.40127754,0.88596326,2.0547926
18303,2012.297,3.3622732,31.227232,0.63289016,1.3140626,2.480165,6.0409746
18403,2003.9668,0.7890911,9.951305,0.24074256,0.40127546,0.88596225,2.054784
18501,2008.1213,2.1334603,20.190752,0.44082817,0.84450436,1.6598711,4.098209
18601,2012.297,3.362274,31.227152,0.6328931,1.3140352,2.4801557,6.0409713
18602,2003.9668,0.7890936,9.951313,0.24074101,0.40127748,0.88596094,2.0547876
18604,2003.9668,0.78910017,9.951313,0.24074021,0.40128404,0.88596064,2.0547924
18605,2003.9668,0.789088,9.951302,0.24073938,0.40127057,0.88595766,2.0547814
18701,2003.9668,0.78909934,9.951349,0.24074143,0.40128374,0.88596445,2.0548005
18702,2003.9668,0.7891021,9.951335,0.24074566,0.40128863,0.88596296,2.0547972
18703,2003.9668,0.7890972,9.951347,0.24074718,0.4012835,0.88596433,2.0548031
18704,2008.1213,2.1334724,20.190786,0.44084236,0.84452224,1.6598754,4.098212
18801,2012.297,3.3622663,31.227165,0.6329089,1.3140332,2.4801693,6.040971
18806,2003.9668,0.78909266,9.9513235,0.24073371,0.40127712,0.88596016,2.0547874
18901,2012.297,3.362278,31.227194,0.63288295,1.3140242,2.4801679,6.0409713
18902,2012.297,3.3622792,31.22718,0.63289124,1.3140312,2.4801636,6.04097
18903,2008.1213,2.1334732,20.190786,0.4408354,0.8445263,1.6598792,4.098214
19001,2003.9668,0.78910255,9.9513445,0.24074599,0.40127975,0.88596386,2.0548005
19002,2003.9668,0.7890893,9.951314,0.24074298,0.401271,0.88596416,2.0547843
19101,2016.4728,4.591134,42.2636,0.82511294,1.7836353,3.3004754,7.9837956
19102,2003.9668,0.7890892,9.951309,0.24074093,0.40126872,0.88596344,2.0547824
19104,2008.1213,2.1334693,20.19079,0.44084352,0.8445338,1.6598783,4.098214
19105,2012.297,3.3622842,31.227184,0.632893,1.314047,2.4801679,6.0409784
19202,2003.9668,0.78910434,9.951315,0.24073777,0.40128618,0.8859568,2.054793
19203,2003.9668,0.7890924,9.951301,0.24074349,0.40127134,0.88596296,2.0547817
19301,2012.297,3.3622763,31.227226,0.63290006,1.3140554,2.480167,6.0409827
19303,2003.9668,0.78909326,9.951313,0.24073732,0.40127414,0.88596314,2.0547893
19401,2020.6484,5.819924,53.299812,1.0174384,2.2532506,4.1207523,9.92663
19402,2008.1213,2.1334636,20.19076,0.44083253,0.8445109,1.6598773,4.098215
19605,2008.1213,2.1334734,20.190775,0.4408371,0.84452415,1.659878,4.0982184
19606,2012.297,3.362275,31.227186,0.6329051,1.3140558,2.4801626,6.0409803
19702,2008.1213,2.1334898,20.19082,0.4408281,0.84451926,1.659878,4.098224
19801,2003.9668,0.78909063,9.951309,0.24073851,0.40127456,0.885962,2.0547848
19802,2003.9668,0.7890948,9.951306,0.24074456,0.40127182,0.88596547,2.0547836
20001,2012.297,3.3622746,31.227198,0.6328838,1.3140248,2.4801726,6.040979
20002,2008.1213,2.1334748,20.190783,0.4408295,0.8445194,1.6598742,4.0982156
20003,2003.9668,0.78909504,9.951319,0.24073952,0.4012754,0.88596314,2.0547893
20004,2003.9668,0.78909516,9.951321,0.24073905,0.40127826,0.8859597,2.054793
20101,2012.297,3.3622754,31.227165,0.6329065,1.314035,2.4801636,6.04097
20102,2003.9668,0.78909147,9.951306,0.24074116,0.4012754,0.8859626,2.054782
20103,2008.1213,2.13347,20.190777,0.44083133,0.8445233,1.6598682,4.098218
20201,2008.1213,2.1334739,20.190771,0.44083798,0.84452164,1.6598735,4.0982175
20203,2020.6484,5.8199234,53.299793,1.0174377,2.2532616,4.120755,9.926632
20204,2020.6484,5.819921,53.299812,1.0174427,2.2532601,4.1207504,9.926626
20205,2008.1213,2.1334703,20.190767,0.44083595,0.8445239,1.6598747,4.098221
20301,2016.4728,4.5911326,42.263596,0.8251318,1.783652,3.3004692,7.983796
20302,2008.1213,2.133477,20.190788,0.4408313,0.8445121,1.659874,4.098217
20403,2008.1213,2.1334767,20.190805,0.4408345,0.84452033,1.6598802,4.0982203
20601,2012.297,3.3622723,31.227167,0.6328955,1.3140332,2.4801726,6.040971
20602,2003.9668,0.78909636,9.95132,0.24074456,0.4012829,0.8859605,2.054793
20603,2008.1213,2.1334698,20.190811,0.44084302,0.8445264,1.6598785,4.098218
20604,2020.6484,5.819938,53.29982,1.0174422,2.2532468,4.1207438,9.926637
20605,2008.1213,2.1334643,20.19077,0.44083008,0.8445169,1.6598718,4.09822
20701,2008.1213,2.1334672,20.1908,0.44084528,0.84452486,1.6598811,4.0982146
20702,2008.1213,2.1334732,20.19079,0.44084325,0.8445215,1.659878,4.0982175
20803,2003.9668,0.7890943,9.951309,0.2407398,0.40127754,0.88596106,2.054785
20804,2003.9668,0.7890943,9.951309,0.2407398,0.40127754,0.88596106,2.054785
21002,2012.297,3.3622868,31.227165,0.6329016,1.3140546,2.4801655,6.0409794
21003,2003.9668,0.7890979,9.951333,0.24074289,0.40128398,0.88596356,2.0548012
21202,2016.4728,4.5911098,42.26361,0.82510334,1.7836202,3.3004608,7.9837966
21203,2003.9668,0.78910863,9.951374,0.24074763,0.40129292,0.8859677,2.0548136
21204,2012.297,3.3622713,31.22718,0.63289714,1.3140286,2.4801779,6.0409694
21401,2016.4728,4.5911326,42.26361,0.8251356,1.7836443,3.300483,7.983796
21402,2008.1213,2.133478,20.190788,0.44082886,0.84451425,1.6598694,4.09822
21501,2008.1213,2.133481,20.190777,0.4408259,0.84451365,1.6598694,4.098221
21602,2012.297,3.362273,31.22715,0.6328942,1.3140364,2.4801593,6.0409737
21603,2012.297,3.3622777,31.227182,0.6328882,1.3140299,2.4801774,6.040974
21604,2003.9668,0.789094,9.951301,0.24074137,0.40127265,0.8859619,2.0547833
21901,2012.297,3.3622649,31.22715,0.6329118,1.3140328,2.4801695,6.0409646
21902,2016.4728,4.591128,42.26362,0.82511055,1.783626,3.3004785,7.9837875
21903,2003.9668,0.789098,9.951338,0.24074116,0.40128565,0.885962,2.0547953
22001,2008.1213,2.1334772,20.190773,0.44082972,0.84451556,1.6598704,4.098216
22003,2012.297,3.362262,31.227177,0.63289505,1.3140293,2.480164,6.04097
22004,2012.297,3.3622687,31.227148,0.63290536,1.3140377,2.4801638,6.0409694
22101,2003.9668,0.7890922,9.951311,0.24073762,0.40128005,0.8859582,2.0547876
22102,2003.9668,0.78910065,9.95132,0.24073905,0.40128106,0.88596016,2.054791
22103,2003.9668,0.7890997,9.951362,0.24074915,0.40128434,0.8859662,2.0548048
22201,2008.1213,2.133467,20.190794,0.4408334,0.8445171,1.6598749,4.098219
22202,2012.297,3.36227,31.227165,0.63290125,1.314037,2.4801636,6.040969
22203,2003.9668,0.78909683,9.951319,0.24074069,0.40128356,0.885961,2.054792
22501,2003.9668,0.7890991,9.951312,0.24074742,0.40127897,0.8859605,2.0547938
22503,2003.9668,0.7890893,9.951307,0.24074021,0.4012726,0.8859614,2.0547855
22601,2003.9668,0.7890996,9.951329,0.2407468,0.40128642,0.8859638,2.0547974
22701,2008.1213,2.133461,20.190756,0.44083676,0.8445034,1.6598711,4.0982094
22703,2012.297,3.3622787,31.227213,0.6328933,1.3140461,2.4801683,6.0409665
22901,2008.1213,2.1334748,20.190828,0.44083244,0.8445164,1.6598923,4.098219
22902,2008.1213,2.1334794,20.190834,0.44083333,0.84452236,1.659884,4.0982223
23201,2016.4728,4.591135,42.263607,0.82510644,1.7836424,3.300469,7.983789
23203,2008.1213,2.1334732,20.19079,0.44084734,0.84453,1.6598783,4.098215
23401,2012.297,3.362279,31.227192,0.6328857,1.3140248,2.4801688,6.040975
23502,2016.4728,4.5911374,42.263622,0.82511246,1.783645,3.300477,7.9837914
23602,2003.9668,0.7890909,9.951307,0.24074051,0.40127987,0.8859618,2.0547886
23701,2008.1213,2.1334713,20.190765,0.44082338,0.844517,1.6598747,4.0982213
23702,2003.9668,0.7890885,9.951306,0.24073848,0.40127373,0.8859583,2.0547907
23703,2003.9668,0.789091,9.951309,0.24073794,0.4012769,0.8859619,2.0547893
23705,2020.6484,5.8199115,53.29981,1.0174444,2.2532573,4.120756,9.92663
23901,2016.4728,4.59113,42.26361,0.825116,1.7836539,3.3004694,7.9838014
23902,2008.1213,2.1334662,20.190798,0.44082272,0.84452164,1.6598635,4.0982223
24101,2020.6484,5.8199267,53.29984,1.0174575,2.2532506,4.1207647,9.926633
24102,2016.4728,4.591138,42.26363,0.8251224,1.7836472,3.3004706,7.983797
24301,2020.6484,5.819921,53.299824,1.0174439,2.2532434,4.120763,9.926638
24401,2008.1213,2.133474,20.190857,0.4408266,0.84451973,1.6598809,4.0982256
24402,2008.1213,2.1334753,20.19081,0.4408445,0.84452796,1.6598783,4.098217
24403,2008.1213,2.133467,20.19079,0.44083896,0.84451675,1.6598749,4.0982165
24404,2003.9668,0.78909767,9.951321,0.24074265,0.40128374,0.8859622,2.0547905
24601,2003.9668,0.7890947,9.951311,0.24073753,0.40127563,0.8859619,2.0547912
24704,2003.9668,0.7890899,9.951312,0.24074042,0.40127176,0.885962,2.0547886
24705,2008.1213,2.1334674,20.19078,0.44083893,0.84452546,1.6598711,4.098219
24801,2016.4728,4.591128,42.26361,0.8251142,1.7836493,3.3004699,7.9837956
24802,2020.6484,5.8199177,53.29982,1.0174389,2.2532487,4.1207523,9.926624
24902,2003.9668,0.78909516,9.951351,0.2407442,0.40128064,0.8859685,2.0548038
24903,2003.9668,0.7890942,9.9513235,0.24073336,0.40127522,0.8859579,2.0547888
24904,2003.9668,0.7890961,9.951334,0.24074742,0.40128106,0.8859643,2.0547936
24905,2008.1213,2.1334689,20.190771,0.44083038,0.8445195,1.6598713,4.0982203
25002,2003.9668,0.7890974,9.951317,0.24074185,0.40128028,0.88596195,2.0547917
25003,2016.4728,4.591124,42.26361,0.82510656,1.7836493,3.3004699,7.9837976
25102,2016.4728,4.591123,42.263615,0.82511324,1.7836226,3.300467,7.9837947
25103,2012.297,3.362278,31.227175,0.6328906,1.3140242,2.4801679,6.0409713
25201,2020.6484,5.819942,53.29983,1.0174341,2.2532678,4.1207285,9.926642
25202,2016.4728,4.591136,42.26358,0.82513463,1.7836558,3.3004577,7.9838104
25204,2016.4728,4.5911326,42.26362,0.8251039,1.7836412,3.3004656,7.9837904
25302,2003.9668,0.7890959,9.951318,0.24073645,0.40127712,0.88596016,2.05479
25602,2012.297,3.3622603,31.2272,0.63291216,1.3140488,2.4801664,6.040974
25603,2003.9668,0.7890867,9.951292,0.24073619,0.4012742,0.8859593,2.0547817
25604,2003.9668,0.78909636,9.951331,0.24074045,0.40128076,0.8859645,2.0547938
25701,2003.9668,0.78910017,9.951334,0.24074769,0.40128815,0.8859664,2.0547984
25703,2012.297,3.3622763,31.227179,0.6328962,1.3140458,2.4801726,6.0409675
25803,2003.9668,0.7890934,9.951331,0.24074611,0.40128297,0.88596404,2.0547936
25901,2008.1213,2.1334665,20.190813,0.44084,0.8445232,1.6598814,4.0982194
26001,2003.9668,0.7890971,9.951324,0.24074057,0.40127975,0.885961,2.0547936
26004,2016.4728,4.591136,42.26363,0.82509923,1.7836443,3.3004622,7.983794
26101,2020.6484,5.8199496,53.29984,1.0174575,2.2532468,4.1207438,9.9266405
26102,2020.6484,5.819938,53.299835,1.0174575,2.2532582,4.1207523,9.926637
26103,2012.297,3.3622613,31.22721,0.63289195,1.3140513,2.4801764,6.0409703
26104,2012.297,3.3622642,31.227207,0.6329045,1.3140469,2.4801664,6.04098
26105,2012.297,3.3622723,31.227184,0.6328835,1.3140546,2.4801602,6.040971
26106,2003.9668,0.7890972,9.951334,0.24074262,0.4012788,0.8859618,2.054794
26401,2020.6484,5.819914,53.299824,1.0174389,2.253264,4.1207504,9.926624
26501,2016.4728,4.591133,42.26361,0.82511294,1.7836543,3.3004725,7.9837966
26502,2008.1213,2.1334682,20.19078,0.44082844,0.8445064,1.6598747,4.0982156
26503,2003.9668,0.7890909,9.951302,0.24074009,0.40127063,0.885962,2.054783
26601,2012.297,3.3622618,31.227217,0.6329096,1.3140627,2.4801683,6.0409713
26602,2003.9668,0.789098,9.951327,0.240738,0.40128285,0.88596314,2.0547934
26604,2003.9668,0.78909564,9.951322,0.24073774,0.40127254,0.88595754,2.0547895
26702,2012.297,3.362259,31.227173,0.6329014,1.314023,2.4801693,6.040969
26703,2008.1213,2.1334696,20.190779,0.44083163,0.8445232,1.6598668,4.09822
26801,2008.1213,2.1334736,20.190798,0.44083488,0.84453607,1.6598761,4.0982146
26903,2003.9668,0.78910124,9.951313,0.24074012,0.40128058,0.88595814,2.0547907
27001,2012.297,3.3622658,31.227234,0.632899,1.3140423,2.4801745,6.040968
27003,2008.1213,2.133473,20.190804,0.44083965,0.8445399,1.6598794,4.098215
27101,2003.9668,0.7890985,9.951317,0.24074185,0.40128326,0.8859574,2.0547945
27201,2020.6484,5.8199377,53.29981,1.0174406,2.2532616,4.1207504,9.926632
27202,2016.4728,4.5911455,42.263588,0.82512057,1.7836505,3.300471,7.983792
27203,2012.297,3.3622615,31.227158,0.6329007,1.3140429,2.4801576,6.040969
27204,2003.9668,0.7890923,9.951305,0.24074379,0.40127248,0.8859637,2.0547829
27301,2008.1213,2.1334665,20.190784,0.44082886,0.84451425,1.6598651,4.098219
27302,2008.1213,2.133467,20.19077,0.44082665,0.84452105,1.6598704,4.098218
27306,2003.9668,0.78909445,9.951325,0.2407391,0.40127653,0.885964,2.0547926
27503,2008.1213,2.1334655,20.190773,0.44082904,0.8445201,1.6598701,4.098222
27504,2012.297,3.3622658,31.227192,0.6329075,1.3140596,2.4801674,6.0409718
27602,2008.1213,2.1334765,20.190779,0.44082525,0.8445171,1.6598704,4.0982194
27604,2003.9668,0.7890923,9.951323,0.24073663,0.4012711,0.8859594,2.0547905
27701,2003.9668,0.78909993,9.951316,0.24074033,0.40128076,0.88595885,2.0547945
27702,2003.9668,0.78910124,9.951332,0.24074775,0.40128785,0.88596344,2.0547922
27703,2003.9668,0.7890887,9.951311,0.24073908,0.4012751,0.88596344,2.0547864
27704,2003.9668,0.7890998,9.951345,0.24074128,0.40128136,0.8859605,2.0548027
27801,2012.297,3.3622603,31.227203,0.63291216,1.3140583,2.4801607,6.040974
27802,2008.1213,2.1334696,20.190813,0.44083557,0.8445066,1.6598806,4.0982146
27804,2003.9668,0.78909814,9.95134,0.24074492,0.40128207,0.8859649,2.0548005
27805,2003.9668,0.7890965,9.951334,0.2407437,0.401285,0.88596654,2.054795
27901,2008.1213,2.1334698,20.190815,0.4408357,0.8445194,1.6598768,4.09822
27902,2012.297,3.3622696,31.227211,0.6329066,1.314048,2.4801688,6.040966
28003,2020.6484,5.819918,53.299812,1.0174472,2.2532535,4.1207476,9.926626
28004,2003.9668,0.7890948,9.951333,0.2407488,0.4012817,0.885967,2.0547938
28101,2003.9668,0.7890936,9.9513035,0.24073598,0.4012761,0.8859601,2.0547848
28102,2008.1213,2.1334789,20.19079,0.44082284,0.8445116,1.6598728,4.098221
28201,2016.4728,4.5911283,42.26362,0.825115,1.7836386,3.3004613,7.983805
28202,2012.297,3.3622558,31.227169,0.63289803,1.314023,2.4801636,6.0409718
28203,2016.4728,4.5911365,42.263603,0.82511216,1.7836424,3.300465,7.983806
28303,2003.9668,0.78910255,9.951342,0.24074587,0.40128213,0.8859616,2.0548034
28305,2003.9668,0.7890971,9.951356,0.24074522,0.40128094,0.88596636,2.0548034
28403,2003.9668,0.78908885,9.9513,0.24073976,0.40126717,0.88596165,2.0547826
28601,2003.9668,0.7890996,9.951318,0.2407436,0.4012828,0.88595766,2.0547948
28602,2016.4728,4.5911264,42.26362,0.8251166,1.7836248,3.3004603,7.983786
28603,2016.4728,4.591127,42.263607,0.82511055,1.7836336,3.3004656,7.9837923
28701,2008.1213,2.1334748,20.19081,0.44083723,0.84451425,1.6598856,4.098219
28801,2003.9668,0.78910077,9.95132,0.24074444,0.40127897,0.88596064,2.054795
28901,2003.9668,0.7890991,9.951318,0.24073738,0.40128535,0.8859579,2.054792
29001,2003.9668,0.7890948,9.951319,0.24074161,0.40128326,0.88596004,2.054795
29101,2008.1213,2.1334715,20.190784,0.44085163,0.8445262,1.6598825,4.0982127
29103,2008.1213,2.133461,20.190783,0.44083056,0.8445188,1.6598687,4.0982213
29104,2008.1213,2.1334596,20.190767,0.44083375,0.8445059,1.6598797,4.098209
29202,2016.4728,4.591135,42.26359,0.8251177,1.7836429,3.300464,7.9838004
29203,2003.9668,0.78909445,9.951321,0.24074048,0.40127736,0.8859603,2.0547931
29501,2020.6484,5.8199315,53.299812,1.0174384,2.253243,4.120758,9.926626
29601,2003.9668,0.78909874,9.951339,0.24074566,0.4012791,0.8859663,2.0547957
29604,2003.9668,0.7890916,9.951307,0.24074328,0.40127355,0.88596535,2.0547807
29605,2012.297,3.3622699,31.22719,0.63290226,1.3140501,2.4801574,6.0409794
29606,2008.1213,2.1334722,20.190786,0.44082668,0.8445209,1.659867,4.098218
29703,2016.4728,4.59113,42.263622,0.8250897,1.7836291,3.300469,7.9837894
29704,2016.4728,4.5911245,42.26362,0.8250994,1.783621,3.3004608,7.9837956
29802,2003.9668,0.7890874,9.951303,0.2407392,0.4012689,0.88596135,2.0547812
30003,2012.297,3.362263,31.227152,0.6328988,1.3140485,2.4801667,6.0409694
30103,2003.9668,0.78909075,9.951316,0.24074033,0.40127397,0.88596153,2.0547893
30302,2020.6484,5.819913,53.29982,1.0174494,2.2532673,4.1207514,9.926624
30403,2012.297,3.362276,31.227234,0.6329027,1.3140429,2.4801693,6.040973
30501,2016.4728,4.59113,42.26363,0.82510495,1.7836291,3.3004613,7.9837894
30502,2016.4728,4.5911236,42.26362,0.825125,1.7836252,3.300466,7.9837914
30601,2008.1213,2.1334913,20.190819,0.44083112,0.84452057,1.6598778,4.098223
30701,2016.4728,4.59114,42.263603,0.8251232,1.7836405,3.3004715,7.983795
30702,2020.6484,5.8199344,53.299843,1.0174575,2.2532582,4.1207504,9.9266405
30703,2003.9668,0.7890996,9.951339,0.24074233,0.40128195,0.88595986,2.054797
30704,2008.1213,2.1334739,20.190807,0.4408415,0.84452295,1.6598821,4.0982223
30802,2016.4728,4.5911274,42.263622,0.8250983,1.7836367,3.3004627,7.9837875
30803,2003.9668,0.7890947,9.951338,0.24074212,0.40128374,0.8859588,2.0547972
30901,2020.6484,5.8199153,53.29982,1.0174336,2.2532544,4.1207457,9.926626
30902,2003.9668,0.78909564,9.951318,0.24074042,0.4012822,0.88596064,2.054791
30903,2012.297,3.3622682,31.227156,0.6329007,1.3140466,2.4801652,6.040973
30904,2003.9668,0.78910303,9.951321,0.2407425,0.40128064,0.885964,2.0547936
31001,2003.9668,0.78909135,9.951313,0.2407389,0.4012797,0.88595843,2.05479
31002,2012.297,3.3622785,31.22717,0.6329029,1.3140457,2.4801674,6.0409727
31302,2016.4728,4.591134,42.263622,0.825095,1.7836424,3.3004642,7.9838033
31304,2012.297,3.3622797,31.227169,0.63291496,1.3140413,2.4801736,6.0409727
31305,2008.1213,2.1334696,20.190788,0.44082946,0.84452033,1.6598716,4.098223
31306,2003.9668,0.78910255,9.951331,0.24074268,0.4012857,0.88596475,2.0548007
31401,2012.297,3.3622715,31.227161,0.6329027,1.3140293,2.4801698,6.0409718
31602,2008.1213,2.1334689,20.19078,0.44082722,0.84450924,1.6598754,4.0982175
31603,2016.4728,4.591125,42.263603,0.8251198,1.7836539,3.3004708,7.9838023
31701,2003.9668,0.7890974,9.951325,0.24074501,0.40128303,0.8859607,2.0547917
31902,2020.6484,5.819942,53.29981,1.017452,2.2532725,4.120756,9.926634
31903,2003.9668,0.78909206,9.951302,0.24073836,0.40127414,0.8859589,2.0547812
32002,2003.9668,0.7890991,9.951316,0.24074492,0.40128434,0.8859616,2.0547917
32003,2003.9668,0.7890985,9.9513235,0.24074033,0.40127796,0.8859622,2.0547934
32102,2008.1213,2.1334717,20.190773,0.44083118,0.8445277,1.659868,4.0982213
32201,2008.1213,2.133464,20.190762,0.44083008,0.84450626,1.6598699,4.098206
32202,2012.297,3.362264,31.22715,0.63289386,1.3140454,2.4801524,6.0409727
32204,2003.9668,0.78909624,9.95132,0.24074018,0.40127647,0.8859603,2.054791
32301,2020.6484,5.819927,53.29981,1.0174377,2.2532654,4.1207514,9.926636
32302,2003.9668,0.78909695,9.951325,0.24074158,0.40127766,0.88596207,2.054792
32402,2012.297,3.3622754,31.227188,0.63289124,1.3140198,2.4801712,6.04097
32403,2003.9668,0.7890916,9.951297,0.24073386,0.40127307,0.8859585,2.0547822
32404,2008.1213,2.1334634,20.190754,0.44082585,0.84448695,1.6598754,4.0982
32602,2020.6484,5.81992,53.299816,1.017441,2.253282,4.1207466,9.926618
32603,2003.9668,0.78908944,9.951311,0.24074027,0.401277,0.8859652,2.0547853
32604,2003.9668,0.789091,9.951297,0.24073595,0.40127468,0.88595647,2.0547822
32702,2003.9668,0.7890911,9.951312,0.24073547,0.40127814,0.8859626,2.0547893
32703,2008.1213,2.1334634,20.190779,0.44082448,0.84450877,1.659872,4.098213
32801,2020.6484,5.81993,53.29981,1.0174406,2.2532616,4.1207485,9.926632
32802,2020.6484,5.8199353,53.29986,1.0174441,2.2532468,4.120759,9.926637
32803,2012.297,3.3622718,31.227188,0.63289034,1.3140445,2.4801617,6.0409665
32804,2008.1213,2.1334672,20.190796,0.44084695,0.84452593,1.6598778,4.0982094
32805,2003.9668,0.7891046,9.951358,0.24074897,0.4012869,0.8859638,2.0548036
33001,2008.1213,2.13347,20.190783,0.4408516,0.84453297,1.6598792,4.0982156
33002,2016.4728,4.5911236,42.263622,0.82510644,1.7836386,3.300468,7.9837985
33003,2008.1213,2.1334686,20.19079,0.44082892,0.8445178,1.6598675,4.098222
33004,2012.297,3.3622646,31.227154,0.63289756,1.3140326,2.480167,6.040969
33103,2003.9668,0.7890953,9.951302,0.24074227,0.40127575,0.8859644,2.0547864
33104,2008.1213,2.13347,20.190788,0.44082817,0.8445207,1.6598699,4.098222
33105,2012.297,3.3622806,31.227184,0.63287795,1.3140521,2.480153,6.040981
33201,2012.297,3.362264,31.22719,0.6329113,1.3140596,2.4801617,6.0409737
33202,2012.297,3.3622606,31.227219,0.6329128,1.3140442,2.4801693,6.0409718
33204,2008.1213,2.1334703,20.190811,0.44084108,0.84452546,1.6598854,4.098214
33302,2003.9668,0.7890954,9.9513235,0.24074456,0.40128386,0.88596386,2.054791
33401,2016.4728,4.5911326,42.26361,0.82510054,1.7836467,3.3004582,7.983807
33402,2003.9668,0.7890953,9.951322,0.2407454,0.40128195,0.88596016,2.0547922
33403,2020.6484,5.819914,53.29983,1.0174389,2.253264,4.1207485,9.9266205
33404,2008.1213,2.1334696,20.190779,0.44082782,0.84451747,1.6598687,4.0982227
33604,2008.1213,2.1334686,20.190788,0.4408311,0.84452057,1.6598732,4.09822
33605,2003.9668,0.78909326,9.951306,0.24073902,0.40126866,0.88595927,2.0547848
33606,2003.9668,0.7890867,9.951305,0.24073869,0.40126812,0.8859627,2.0547829
